0	2	4142
1	2	2523
2	2	1071
3	2	3033
4	2	4481
5	0	2746
5	1	3475
6	0	2563
6	1	3475
7	2	3293
8	0	2746
8	1	3569
9	2	5145
10	2	2578
11	2	37
12	2	4381
13	0	4901
13	1	3569
14	2	5160
15	0	2746
15	1	3293
16	2	4798
17	2	1841
18	2	1778
19	2	5094
20	2	4045
21	2	2441
22	2	1045
23	2	10
24	2	3287
25	2	579
26	2	4394
27	2	4854
28	2	2126
29	2	71
30	0	2746
30	1	4734
31	2	218
32	0	4988
32	1	2667
33	2	4924
34	0	1386
34	1	4798
35	2	3378
36	0	2563
36	1	4798
37	2	3537
38	0	2563
38	1	3048
39	2	2932
40	2	163
41	2	3452
42	2	3190
43	0	4809
43	1	3475
44	2	572
45	2	1106
46	0	2746
46	1	4381
47	2	1959
48	2	1372
49	0	2746
49	1	4247
50	2	3861
51	0	1231
51	1	3048
52	0	4457
52	1	3569
53	2	4560
54	2	3850
55	2	4492
56	2	5087
57	0	2746
57	1	4668
58	2	3827
59	0	2286
59	1	3569
60	2	4224
61	0	4901
61	1	1559
62	0	4901
62	1	4381
63	0	2563
63	1	4247
64	2	1948
65	2	4892
66	2	251
67	0	4788
67	1	2667
68	0	5171
68	1	3475
69	2	4641
70	2	4575
71	2	4065
72	2	2225
73	0	2563
73	1	3181
74	0	2563
74	1	4113
75	2	336
76	2	4865
77	2	3403
78	0	4564
78	1	3475
79	0	2883
79	1	3475
80	2	4408
81	0	2563
81	1	4977
82	0	2286
82	1	4193
83	0	4251
83	1	3475
84	2	1558
85	0	3311
85	1	3569
86	0	2436
86	1	5145
87	0	2691
87	1	3048
88	0	2563
88	1	10
89	2	4353
90	2	585
91	0	2746
91	1	251
92	2	902
93	2	1510
94	0	1286
94	1	4113
95	2	1503
96	0	2746
96	1	1658
97	0	4457
97	1	2523
98	0	2286
98	1	1559
99	0	2286
99	1	4113
100	0	1286
100	1	3293
101	2	3549
102	2	1933
103	0	1159
103	1	3293
104	2	3710
105	2	3294
106	0	3674
106	1	1139
107	2	1211
108	2	1055
109	0	2563
109	1	4793
110	2	1146
111	2	4873
112	2	2571
113	0	787
113	1	4734
114	2	1052
115	0	4564
115	1	1045
116	0	19
116	1	4689
117	0	4457
117	1	4668
118	0	2286
118	1	3033
119	2	2386
120	2	4592
121	0	1231
121	1	4869
122	0	2746
122	1	2355
123	0	1231
123	1	1045
124	2	2475
125	2	3750
126	2	3901
127	0	2436
127	1	3033
128	2	3264
129	0	2563
129	1	3033
130	2	2971
131	2	5125
132	2	292
133	0	2563
133	1	251
134	2	1497
135	0	3362
135	1	3048
136	0	1187
136	1	2667
137	0	316
137	1	3293
138	2	43
139	0	1231
139	1	2844
140	2	5011
141	0	2746
141	1	1139
142	0	2746
142	1	881
143	0	4251
143	1	2523
144	0	2436
144	1	4793
145	0	3311
145	1	1045
146	2	1407
147	2	4861
148	0	1386
148	1	3048
149	0	1791
149	1	3293
150	2	5101
151	0	2563
151	1	4088
152	0	4444
152	1	2856
153	0	2286
153	1	4668
154	0	2746
154	1	2764
155	0	2691
155	1	3293
156	2	4852
157	0	2563
157	1	4381
158	2	628
159	2	3303
160	0	1116
160	1	58
161	0	1386
161	1	4193
162	0	4716
162	1	2870
163	0	4809
163	1	2667
164	0	4809
164	1	4734
165	0	19
165	1	4193
166	0	2436
166	1	4193
167	2	2107
168	2	3670
169	2	4680
170	0	3915
170	1	2667
171	0	1386
171	1	10
172	2	308
173	2	871
174	0	787
174	1	4193
175	0	2286
175	1	909
176	0	1231
176	1	909
177	0	2883
177	1	4193
178	0	1386
178	1	3181
179	2	72
180	2	4486
181	0	4716
181	1	3569
182	0	4901
182	1	2279
183	0	4251
183	1	2764
184	2	3175
185	2	4597
186	0	2286
186	1	2355
187	0	2286
187	1	3125
188	2	228
189	0	4457
189	1	4381
190	2	2858
191	2	3709
192	0	4901
192	1	5145
193	2	586
194	0	4564
194	1	4668
195	0	2746
195	1	1480
196	2	3490
197	0	4809
197	1	3033
198	0	4998
198	1	3600
199	2	4551
200	0	4901
200	1	4798
201	2	4198
202	2	2660
203	0	4251
203	1	4142
204	2	562
205	0	3362
205	1	3475
206	0	1791
206	1	58
207	0	2746
207	1	226
208	0	1762
208	1	3569
209	0	2883
209	1	3293
210	0	2286
210	1	2279
211	2	144
212	2	4013
213	2	4713
214	2	490
215	0	2746
215	1	487
216	0	2286
216	1	3861
217	0	1130
217	1	3033
218	2	1759
219	0	2563
219	1	3093
220	2	1557
221	2	468
222	0	2436
222	1	3600
223	2	3192
224	0	4998
224	1	71
225	0	4251
225	1	3293
226	2	1508
227	0	4988
227	1	3293
228	0	2746
228	1	2856
229	0	2436
229	1	2656
230	0	1130
230	1	2523
231	0	2286
231	1	4977
232	0	1231
232	1	3007
233	0	3311
233	1	4869
234	0	4251
234	1	1559
235	0	3200
235	1	2523
236	0	4901
236	1	58
237	0	3823
237	1	3293
238	2	4705
239	0	2069
239	1	3569
240	0	3674
240	1	3569
241	2	2466
242	2	1512
243	2	4450
244	0	4457
244	1	3033
245	2	310
246	0	1386
246	1	4734
247	2	4520
248	2	45
249	0	4457
249	1	4113
250	2	1652
251	2	2003
252	2	1580
253	0	316
253	1	4193
254	2	317
255	2	900
256	2	4431
257	2	1190
258	0	2563
258	1	1480
259	0	4564
259	1	4142
260	0	1386
260	1	1071
261	0	1286
261	1	4193
262	0	1386
262	1	4977
263	0	286
263	1	1071
264	0	4773
264	1	3475
265	2	1754
266	2	69
267	2	3359
268	0	3305
268	1	3569
269	0	3262
269	1	2578
270	2	2833
271	2	5010
272	0	3311
272	1	4113
273	2	1094
274	2	5008
275	0	2746
275	1	3007
276	2	1740
277	0	4444
277	1	4193
278	0	2746
278	1	1872
279	2	4071
280	2	2529
281	0	2563
281	1	909
282	2	931
283	2	2510
284	0	4988
284	1	3475
285	0	4251
285	1	4884
286	2	1496
287	0	523
287	1	3048
288	2	1936
289	2	4137
290	0	4809
290	1	4977
291	0	2563
291	1	1139
292	2	4759
293	0	3823
293	1	4734
294	0	2746
294	1	4938
295	2	3193
296	0	492
296	1	4193
297	2	502
298	0	4564
298	1	251
299	0	1159
299	1	4689
300	2	1410
301	2	3478
302	0	2746
302	1	921
303	0	2436
303	1	4224
304	0	4564
304	1	4793
305	0	1386
305	1	2667
306	2	2818
307	2	5019
308	2	4485
309	2	4312
310	2	1701
311	2	5049
312	2	1064
313	0	2286
313	1	1510
314	0	1348
314	1	3475
315	0	2746
315	1	1551
316	2	1796
317	2	3672
318	0	4564
318	1	4884
319	0	2286
319	1	1658
320	0	4005
320	1	1106
321	0	4251
321	1	4088
322	0	4048
322	1	3475
323	0	4564
323	1	3033
324	0	3823
324	1	4668
325	2	4944
326	2	3972
327	0	387
327	1	3293
328	0	2436
328	1	10
329	2	1049
330	0	2746
330	1	4861
331	0	3412
331	1	4193
332	0	4901
332	1	1480
333	0	4809
333	1	591
334	0	4988
334	1	1071
335	0	4809
335	1	4247
336	0	1231
336	1	4045
337	0	2326
337	1	2667
338	0	3823
338	1	2578
339	0	2286
339	1	218
340	2	3337
341	0	1231
341	1	3452
342	0	1130
342	1	2279
343	0	540
343	1	3569
344	0	4251
344	1	4247
345	0	2791
345	1	3048
346	2	711
347	2	1264
348	2	3044
349	0	513
349	1	4798
350	2	4184
351	2	3818
352	0	1348
352	1	4193
353	0	3001
353	1	4689
354	2	1504
355	0	1386
355	1	5145
356	2	2320
357	0	63
357	1	2523
358	0	355
358	1	4734
359	2	4980
360	2	2473
361	0	4998
361	1	4869
362	2	4982
363	2	3390
364	2	2455
365	2	3868
366	2	1255
367	2	3522
368	2	1774
369	2	5163
370	0	1130
370	1	4151
371	2	1832
