0	2	1017
1	2	2829
2	0	1474
2	1	289
3	0	1474
3	1	1716
4	2	118
5	2	802
6	2	3156
7	2	811
8	2	2095
9	0	677
9	1	289
10	2	670
11	2	1504
12	2	2853
13	2	661
14	2	1099
15	2	208
16	0	1474
16	1	813
17	0	1474
17	1	2891
18	2	1352
19	0	1539
19	1	2891
20	2	1453
21	0	1953
21	1	1110
22	2	795
23	2	2476
24	2	1924
25	2	1772
26	2	2541
27	2	1429
28	2	1855
29	2	1192
30	2	93
31	0	1474
31	1	1352
32	0	1539
32	1	813
33	2	3110
34	2	2864
35	2	1229
36	0	677
36	1	813
37	2	1848
38	0	665
38	1	3380
39	0	665
39	1	1110
40	2	3317
41	2	995
42	2	3167
43	2	2601
44	0	10
44	1	1716
45	0	1539
45	1	1453
46	2	2785
47	0	2946
47	1	1716
48	0	2407
48	1	289
49	2	3067
50	2	886
51	2	2139
52	0	2946
52	1	289
53	2	1605
54	2	993
55	0	1474
55	1	3061
56	0	1662
56	1	1716
57	2	2804
58	2	3219
59	2	3270
60	0	1474
60	1	811
61	0	677
61	1	2616
62	2	1886
63	2	2823
64	0	1539
64	1	1592
65	0	663
65	1	1352
66	2	3458
67	2	195
68	0	1539
68	1	1573
69	2	365
70	2	2547
71	2	1271
72	2	1390
73	2	622
74	0	1539
74	1	1192
75	2	529
76	0	1797
76	1	289
77	2	2277
78	0	1474
78	1	359
79	0	2946
79	1	1573
80	2	547
81	0	3254
81	1	1192
82	0	663
82	1	2201
83	0	2033
83	1	208
84	2	3349
85	0	1012
85	1	1573
86	0	663
86	1	1453
87	0	826
87	1	2095
88	2	775
89	0	677
89	1	1506
90	0	27
90	1	289
91	0	1012
91	1	985
92	0	1474
92	1	3497
93	0	1539
93	1	3497
94	2	1262
95	2	465
96	2	3183
97	2	1075
98	2	784
99	0	1474
99	1	1227
100	0	1012
100	1	1352
101	0	1539
101	1	985
102	0	1411
102	1	1716
103	0	2946
103	1	1592
104	2	1737
105	0	3228
105	1	3419
106	0	10
106	1	289
107	0	1474
107	1	1848
108	0	2591
108	1	1453
109	0	2946
109	1	1017
110	0	896
110	1	813
111	2	1103
112	0	677
112	1	1110
113	2	574
114	2	2465
115	2	2694
116	2	2863
117	0	2502
117	1	1506
118	2	3046
119	0	762
119	1	2891
120	2	2701
121	0	1474
121	1	93
122	0	2946
122	1	2616
123	2	647
124	0	3474
124	1	1716
125	0	1474
125	1	2701
126	2	818
127	0	1012
127	1	1592
128	2	511
129	0	663
129	1	3380
130	2	2490
131	2	3095
132	0	3474
132	1	208
133	2	3210
134	0	1539
134	1	1895
135	2	2434
136	0	696
136	1	289
137	0	677
137	1	227
138	2	3360
139	2	2666
140	0	1474
140	1	227
141	2	987
142	2	2300
143	0	2996
143	1	1453
144	0	2407
144	1	2829
145	2	186
146	0	1474
146	1	779
147	2	340
148	2	3026
149	0	1016
149	1	1453
150	2	1370
151	0	2410
151	1	2891
152	2	847
153	2	2628
154	0	2458
154	1	1716
155	0	1474
155	1	1610
156	0	1474
156	1	1607
157	0	1797
157	1	1017
158	0	665
158	1	1573
159	2	2582
160	0	896
160	1	1716
161	0	2946
161	1	208
162	0	1539
162	1	811
163	2	382
164	0	3228
164	1	1716
165	0	762
165	1	813
166	0	1539
166	1	93
167	0	1163
167	1	208
168	0	452
168	1	1703
169	2	283
170	0	1539
170	1	1110
171	2	1246
172	0	1474
172	1	2576
173	0	677
173	1	1848
174	0	826
174	1	190
175	2	1642
176	2	2535
177	0	3254
177	1	1716
178	2	3253
179	2	997
180	0	1474
180	1	53
181	2	84
182	2	1498
183	2	599
184	0	2591
184	1	2891
185	0	665
185	1	811
186	0	2502
186	1	359
187	0	2948
187	1	962
188	0	562
188	1	1716
189	0	1474
189	1	2752
190	0	677
190	1	1442
191	2	3390
192	2	1152
193	0	762
193	1	811
194	0	1272
194	1	289
195	0	1539
195	1	359
196	2	4
197	2	1646
198	2	1871
199	2	1765
200	0	2415
200	1	2095
201	2	2317
202	2	383
203	2	2332
204	0	826
204	1	359
205	2	459
206	0	1411
206	1	2829
207	2	2443
208	2	2117
209	0	1016
209	1	1352
210	2	39
211	2	1940
212	2	1889
213	0	3371
213	1	1716
214	0	1411
214	1	2891
215	0	1539
215	1	2701
216	0	2186
216	1	1110
217	2	3127
218	2	544
219	2	311
220	0	663
220	1	670
221	0	1539
221	1	2864
222	2	2343
223	0	677
223	1	1192
224	2	285
225	0	2033
225	1	1716
226	2	71
227	2	1172
228	0	59
228	1	289
229	0	663
229	1	1017
230	0	2407
230	1	3458
231	2	449
232	2	1307
233	0	1797
233	1	1592
234	2	1990
235	0	1474
235	1	450
236	2	1739
237	0	1539
237	1	1607
238	0	826
238	1	1506
239	2	1455
240	2	3340
241	0	562
241	1	289
242	0	2591
242	1	3067
243	0	663
243	1	3067
244	0	2407
244	1	1592
245	2	1371
246	0	1539
246	1	1610
247	0	663
247	1	2804
248	2	2147
249	2	3163
250	0	762
250	1	1110
251	0	1016
251	1	289
252	0	3406
252	1	289
253	0	1797
253	1	3067
254	0	1120
254	1	208
255	0	10
255	1	813
256	0	920
256	1	1110
257	0	665
257	1	2309
258	2	1088
259	0	2407
259	1	3380
260	0	2407
260	1	1192
261	2	2049
262	0	677
262	1	670
263	0	745
263	1	1716
264	2	103
265	0	3041
265	1	1716
266	0	3054
266	1	208
267	0	1294
267	1	2446
268	2	68
269	0	1797
269	1	1110
270	2	2269
271	2	2617
272	2	362
273	0	10
273	1	3061
274	2	1609
275	2	2884
276	2	1822
277	2	3319
278	2	2188
279	0	3254
279	1	1453
280	2	2851
281	2	2264
282	0	1474
282	1	1703
283	0	1539
283	1	802
284	0	1474
284	1	2785
285	2	1515
286	2	539
287	0	677
287	1	962
288	2	1969
289	2	3300
290	2	2620
291	0	915
291	1	2095
292	2	3184
293	0	665
293	1	1895
294	2	1011
295	2	1970
296	2	2503
297	0	3476
297	1	289
298	0	639
298	1	3380
299	0	2278
299	1	1110
300	0	896
300	1	3458
301	0	2946
301	1	811
302	2	3185
303	2	3271
304	0	2407
304	1	670
305	0	915
305	1	208
306	0	2946
306	1	1610
307	0	826
307	1	1855
308	0	1016
308	1	813
309	0	452
309	1	289
310	2	2496
311	0	639
311	1	2864
312	0	1474
312	1	1504
313	2	3234
314	2	2034
315	2	2880
316	0	639
316	1	2829
317	0	665
317	1	1716
318	2	1126
319	0	168
319	1	289
320	0	59
320	1	1716
321	2	498
322	2	2436
323	2	1364
324	0	2278
324	1	289
325	0	1272
325	1	1716
326	0	2033
326	1	289
327	2	3064
328	0	665
328	1	1506
329	0	3079
329	1	1110
330	0	826
330	1	289
331	2	636
332	0	1539
332	1	1848
333	2	628
334	0	920
334	1	3380
335	0	677
335	1	3458
336	0	1797
336	1	3380
337	0	3209
337	1	985
338	2	491
339	2	3068
340	0	3254
340	1	813
341	0	3345
341	1	289
342	2	822
343	0	677
343	1	2576
344	0	1971
344	1	208
345	0	663
345	1	3061
346	2	3344
347	0	2946
347	1	962
348	0	1470
348	1	1110
349	0	1012
349	1	2616
350	2	160
351	2	149
352	2	2310
353	2	2482
354	0	1470
354	1	2829
355	2	746
356	2	1495
357	0	1163
357	1	1592
358	2	1800
359	2	1896
360	0	2407
360	1	1352
361	2	1728
362	0	699
362	1	2616
363	0	1474
363	1	607
364	0	1474
364	1	3483
365	0	3254
365	1	802
366	2	139
367	2	681
368	0	1016
368	1	1716
369	2	1063
370	0	1797
370	1	227
371	2	653
372	0	1474
372	1	2477
373	0	762
373	1	3061
374	0	1470
374	1	2891
375	2	426
376	2	1761
377	0	1438
377	1	2446
378	2	275
379	0	1470
379	1	1352
380	0	1539
380	1	1703
381	2	120
382	0	1474
382	1	1177
383	0	2591
383	1	1442
384	0	1797
384	1	1453
385	0	1539
385	1	3483
386	2	2640
387	2	922
388	2	1029
389	0	762
389	1	1227
390	0	2407
390	1	93
391	0	1797
391	1	1227
392	0	2495
392	1	2829
393	2	411
394	0	663
394	1	1227
395	2	1010
396	0	1163
396	1	2201
397	0	2278
397	1	1442
398	0	896
398	1	1352
399	0	3254
399	1	3061
400	0	778
400	1	2095
401	0	677
401	1	1212
402	2	1631
403	2	1204
404	2	1817
405	2	1344
406	2	1529
407	0	1163
407	1	3007
408	0	1438
408	1	190
409	0	1213
409	1	3067
410	0	665
410	1	3060
411	2	345
412	2	2276
413	2	2678
414	0	665
414	1	465
415	0	677
415	1	3067
416	0	3287
416	1	2829
417	2	2635
418	2	2556
419	2	98
420	0	1294
420	1	1855
421	2	1365
422	2	812
423	2	2888
424	0	1474
424	1	496
425	0	2591
425	1	779
426	2	1436
427	2	1604
428	0	2946
428	1	813
429	2	2727
430	0	762
430	1	1453
431	2	3179
432	2	1781
433	0	2591
433	1	1895
434	2	823
435	0	1398
435	1	802
436	0	1016
436	1	208
437	2	676
438	0	1474
438	1	2052
439	0	920
439	1	2095
440	2	3008
441	0	1662
441	1	1453
442	0	665
442	1	227
443	0	762
443	1	1442
444	0	1470
444	1	2616
445	0	1016
445	1	1834
446	0	1016
446	1	359
447	2	3396
448	2	1309
449	2	3190
450	0	1474
450	1	248
451	2	697
452	0	168
452	1	1352
453	0	27
453	1	1192
454	2	121
455	2	1743
456	0	1163
456	1	1352
457	0	2992
457	1	2220
458	2	3472
459	0	663
459	1	496
460	0	2407
460	1	1212
461	2	3414
462	2	2464
463	0	639
463	1	811
464	0	920
464	1	1573
465	0	2946
465	1	2576
466	2	2826
467	0	3371
467	1	289
468	0	1539
468	1	2666
469	2	476
470	0	2948
470	1	1895
471	0	1474
471	1	1342
472	0	1398
472	1	811
473	0	3228
473	1	289
474	0	1016
474	1	1110
475	2	1440
476	2	2356
477	2	827
478	0	1593
478	1	208
479	0	1163
479	1	1716
480	0	1953
480	1	1352
481	0	1474
481	1	2056
482	0	2591
482	1	1592
483	0	2946
483	1	2601
484	2	2733
485	2	1655
486	0	2407
486	1	2701
487	2	485
488	2	2361
489	2	3035
490	0	782
490	1	1506
491	2	1214
492	0	1474
492	1	1212
493	0	10
493	1	1607
494	2	3386
495	0	2946
495	1	779
496	2	1721
497	0	1016
497	1	811
498	2	331
499	0	665
499	1	2601
500	2	1679
501	0	3228
501	1	2616
502	2	1925
503	2	1879
504	2	1073
505	2	992
506	2	971
507	2	3284
508	2	1688
509	0	1398
509	1	1110
510	0	1411
510	1	2095
511	0	3254
511	1	3497
512	0	2033
512	1	813
513	0	1539
513	1	2056
514	0	3054
514	1	1442
515	2	164
516	2	1338
517	2	2384
518	2	1072
519	0	2946
519	1	775
520	0	2946
520	1	3219
521	2	2886
522	2	2984
523	2	2743
524	2	883
525	0	2933
525	1	1573
526	2	1400
527	2	3027
528	0	2946
528	1	3060
529	0	3044
529	1	1227
530	2	3263
531	2	3004
532	2	2613
533	2	1362
534	0	2502
534	1	1573
535	0	1438
535	1	359
536	0	2918
536	1	1352
537	0	3228
537	1	1017
538	0	1470
538	1	1017
539	0	3017
539	1	1442
540	0	3209
540	1	227
541	2	2706
542	0	782
542	1	1352
543	0	665
543	1	2559
544	0	677
544	1	607
545	0	1470
545	1	1442
546	0	3254
546	1	1110
547	2	2160
548	2	17
549	0	2591
549	1	53
550	2	1107
551	2	3194
552	0	1539
552	1	547
553	2	2084
554	2	1081
555	0	3209
555	1	3067
556	2	2586
557	2	3175
558	0	2996
558	1	1442
559	0	2591
559	1	2701
560	0	920
560	1	1017
561	0	2415
561	1	3007
562	2	148
563	0	1016
563	1	3007
564	2	2042
565	2	907
566	0	1012
566	1	359
567	2	2625
568	2	3010
569	2	442
570	2	989
571	2	937
572	2	1530
573	2	3441
574	2	2174
575	2	2137
576	0	762
576	1	1592
577	2	2703
578	0	915
578	1	1352
579	0	1012
579	1	1227
580	0	452
580	1	890
581	0	1890
581	1	813
582	2	3053
583	2	3470
584	2	2684
585	2	1804
586	0	2415
586	1	2616
587	2	3412
588	0	696
588	1	2616
589	0	1662
589	1	208
590	2	1250
591	0	860
591	1	289
592	2	2459
593	0	1398
593	1	1442
594	0	2407
594	1	2255
595	2	1224
596	2	3025
597	2	1930
598	2	924
599	0	1474
599	1	2343
600	0	665
600	1	2981
601	2	680
602	0	2415
602	1	195
603	0	1470
603	1	450
604	0	2407
604	1	779
605	0	1539
